id	label
9384	human
937	human
13542	human
19248	human
13238	human
2134	human
7681	human
7558	human
11598	human
10039	human
3119	human
14265	generated
14744	human
1210	human
4441	human
1085	human
7030	human
9317	human
6962	human
9558	human
16867	human
10071	human
4696	human
18240	human
15709	human
3379	human
1318	human
1769	generated
4343	generated
9222	human
18283	generated
8463	human
3562	human
130	human
15077	human
6224	generated
18682	generated
20242	human
7321	human
15772	human
1825	generated
5438	human
19339	generated
19671	generated
19318	human
14959	human
19317	generated
8887	human
4411	human
2216	human
2995	human
15716	human
16918	human
15011	human
4475	human
16641	human
18172	human
6844	generated
17587	generated
3940	human
10236	human
10010	human
12434	generated
11775	human
8332	human
3223	human
5761	human
13950	human
14521	human
449	human
2264	human
17865	generated
15831	human
18676	human
20068	human
17075	human
9210	human
535	generated
10404	generated
13871	human
1836	generated
5194	human
15533	generated
15224	human
13810	human
5252	human
1890	human
12655	human
12955	human
1688	human
18790	generated
13138	human
18140	generated
11225	human
2449	human
18504	generated
13922	human
8126	human
454	human
18165	human
18565	human
20304	generated
3852	human
182	human
6383	human
4768	generated
18824	generated
10981	human
19811	generated
99	human
15723	human
9276	human
6619	human
5446	human
2764	human
833	human
1707	generated
254	human
12280	human
6494	generated
1302	human
17264	human
17204	generated
17875	human
19015	generated
4574	human
3930	human
18318	generated
933	human
13657	human
10305	generated
5975	human
11124	human
8046	human
2009	human
14533	human
7527	human
2874	generated
9402	generated
1037	human
2704	human
7649	human
12062	generated
8267	human
9451	human
11581	human
6340	human
15141	human
10697	generated
10044	generated
12124	human
18719	generated
11038	human
8649	human
10007	generated
8916	generated
7033	human
1540	human
11099	human
2697	human
2286	human
5174	human
9509	human
14972	human
14235	human
15634	human
6181	human
16270	generated
17579	generated
16454	human
5597	human
10134	generated
12302	human
7582	human
8810	human
15378	human
1333	human
10137	human
19426	human
4605	generated
1984	human
15332	human
2435	human
17104	human
5045	human
19153	generated
19298	generated
9015	generated
14814	human
3920	human
14612	human
18931	human
12656	human
7302	human
10029	human
9687	human
2813	human
14085	generated
536	human
15291	human
1139	human
16508	human
4116	human
6590	generated
6526	generated
12110	human
4731	generated
617	generated
1310	human
15699	human
17741	generated
3251	human
3547	human
5653	human
9530	human
20148	generated
16068	human
7589	human
7753	human
8270	human
2209	human
10513	human
7554	human
1121	human
2656	human
3478	human
6281	human
12947	human
13439	human
12301	human
3526	generated
17483	generated
1835	human
10564	generated
15025	generated
8293	human
1042	human
13069	human
8158	human
982	human
8466	human
9593	human
11191	human
2596	human
5858	human
4488	generated
19525	human
377	human
357	human
18749	generated
8323	human
13827	human
14480	human
18992	generated
4981	human
10609	generated
2234	generated
11504	generated
6285	human
12711	human
19474	generated
5888	human
4352	human
15777	human
13747	generated
13142	human
5928	human
4977	human
7806	generated
9478	generated
2718	human
17815	generated
1256	human
2640	human
4318	human
19358	human
2652	human
9382	human
14360	human
4774	human
15174	human
9791	human
1336	generated
113	human
7911	human
19703	human
7289	human
14020	human
4286	generated
18386	generated
16822	human
17012	human
13267	human
4699	human
6803	human
8317	human
380	human
7738	human
14165	generated
16688	generated
7583	human
4980	human
135	human
9416	generated
6195	human
11396	human
12561	human
5000	human
15336	human
12076	generated
19883	generated
17300	generated
8657	generated
2087	generated
10206	generated
18396	generated
10502	generated
3997	human
8390	generated
17837	human
11830	human
12054	human
3288	human
12531	generated
425	human
16024	human
17394	generated
16260	human
10911	human
5952	human
17847	generated
9785	human
7495	human
6455	human
6311	human
18539	generated
7245	human
8131	human
3214	human
13692	human
1833	generated
3658	human
14614	human
4989	generated
18839	generated
15780	human
9925	generated
13228	generated
8083	human
15091	human
8763	generated
9398	human
653	human
7792	human
17887	generated
3234	human
16950	generated
2726	human
1113	human
12622	human
7958	human
373	human
2099	human
7702	human
2993	human
1275	generated
5019	human
4304	human
11031	generated
5332	human
19420	generated
2132	human
8715	generated
15958	human
14479	human
18039	generated
18980	generated
10219	human
9128	human
16113	human
14063	generated
6097	human
862	human
7877	generated
19408	generated
10444	generated
18411	human
1720	human
12217	generated
5071	human
20371	human
18884	generated
8008	human
638	human
18013	human
4132	human
4622	human
566	human
20246	generated
7198	generated
11906	generated
14913	human
1305	human
7626	human
4303	human
10431	generated
14161	generated
5627	human
11091	generated
5973	human
14149	human
9595	human
10462	generated
9003	human
8877	human
1795	human
18270	human
1057	human
1964	human
2629	human
12587	human
10316	generated
20088	human
17972	generated
19503	human
19982	generated
16097	human
6063	human
6750	human
8295	human
6930	human
6886	generated
5245	human
2543	human
18118	generated
3884	human
6497	human
2275	human
9831	human
8523	generated
420	human
284	human
998	human
11011	human
3181	human
16254	human
14299	human
11491	human
3834	human
18631	human
3245	human
4281	human
18195	generated
20043	human
18662	human
6307	human
14915	generated
17942	generated
7427	human
8723	human
11081	human
9412	human
5023	human
11167	human
160	human
13100	human
10489	generated
682	human
9163	generated
5758	human
150	human
11573	generated
18577	generated
3411	human
12335	human
11512	human
15419	human
20099	human
9520	generated
16411	human
5900	human
15359	human
19439	generated
10818	generated
4315	human
6699	human
2661	human
17885	generated
10017	human
14411	generated
3788	human
5852	human
1276	human
7775	generated
12555	human
5763	human
13196	generated
116	human
15664	generated
5647	generated
8786	human
20262	generated
1112	human
12696	human
20106	generated
16401	human
15905	human
11729	generated
3651	human
19241	human
1255	human
3684	human
13636	human
19726	generated
19341	human
14234	human
2481	human
7152	human
12007	human
19518	generated
17734	human
829	human
7712	human
1602	human
17145	human
3058	generated
15319	human
12892	human
15467	human
13720	generated
18308	generated
10812	generated
16506	human
11275	human
18209	generated
14514	generated
10052	human
17279	human
1921	human
11517	human
11212	human
9902	generated
11771	generated
18475	human
8197	human
11352	human
3851	human
3938	human
12081	human
11800	generated
14717	human
8369	human
15299	generated
18853	human
9144	human
3607	human
18973	human
1320	human
13257	human
9976	generated
12400	human
19179	human
168	human
18583	human
7087	generated
5508	human
13340	human
18095	generated
14618	human
398	human
19386	human
8284	human
149	human
3069	human
8132	generated
94	human
10186	generated
6740	generated
12604	human
13867	generated
8288	human
12636	human
19374	generated
18523	generated
1496	human
12462	generated
9260	generated
17863	generated
4885	human
13570	human
14881	human
18429	generated
18125	generated
18949	generated
3746	human
12733	generated
5148	generated
9568	generated
6580	human
15480	human
4900	human
1929	human
13702	generated
18289	generated
6105	human
11424	human
1967	human
12053	human
11696	human
1634	human
16992	human
7144	human
11170	human
15705	human
15327	human
3318	human
13285	human
20040	generated
1479	human
10876	human
1498	human
9248	human
16485	human
10154	human
12826	human
15678	human
12878	human
1332	human
7547	generated
16342	human
17059	human
2688	human
1714	human
20328	human
19779	generated
15668	human
18137	generated
15805	human
19684	human
18397	generated
3855	generated
18404	human
4113	human
13714	human
15527	human
6561	human
2715	human
11823	human
316	human
7535	human
18111	generated
12119	human
9059	human
16776	human
7261	human
2818	human
17622	human
950	generated
9729	human
4974	human
6423	human
30	generated
7457	generated
1639	human
6933	human
9419	human
6462	generated
4456	generated
16451	generated
5453	human
15897	human
6143	human
11846	generated
18022	generated
1965	human
19698	generated
1584	human
2025	human
8588	human
16440	human
8048	human
16283	generated
13059	human
15153	human
2928	human
7666	human
6480	human
9444	human
13993	generated
15416	human
8917	human
5359	generated
20120	human
1593	human
7841	human
11786	generated
700	human
14184	human
16027	generated
9501	generated
3693	human
11579	human
3995	human
15739	human
1314	generated
9098	human
764	human
8885	generated
10193	human
6231	human
11628	human
10231	generated
14540	human
38	generated
3613	generated
1455	human
11248	generated
13876	human
11092	human
2894	human
19510	generated
9527	human
17617	generated
13626	generated
16229	human
13194	generated
1053	generated
14192	human
6091	human
17002	human
17197	human
19759	generated
10033	human
8528	generated
15248	human
2807	human
14718	human
17195	human
14048	human
304	human
8455	human
18373	human
8954	human
11301	human
15625	human
17821	generated
14301	generated
252	human
511	human
9680	human
13377	human
13030	human
6974	human
18877	human
14756	human
8499	human
7720	human
750	human
12579	human
7200	human
742	human
19731	generated
176	human
19912	human
10512	human
14983	generated
12795	human
13373	human
9962	generated
14753	human
4807	human
8781	human
2390	human
17744	generated
17295	generated
381	generated
15684	human
7932	human
6550	generated
7613	human
18099	human
15388	human
5550	generated
5466	human
20268	human
14649	human
4405	human
10170	generated
5106	human
10827	human
984	human
439	human
8748	human
3781	human
5458	human
429	human
10859	generated
7646	human
5915	human
17948	generated
5224	human
4881	human
19669	generated
14249	human
16914	human
1226	human
8425	human
19713	generated
17313	human
5182	human
18299	generated
903	generated
7810	generated
10877	human
8421	generated
5149	generated
10346	human
7672	human
366	human
20209	generated
3079	human
16114	human
3016	human
13551	generated
11026	human
11178	human
4988	human
1653	human
12273	human
3422	human
13845	human
5859	human
17926	human
8156	human
1206	human
13219	human
9295	generated
15049	human
1486	human
11476	human
17994	human
6888	generated
85	human
6126	human
167	human
5809	human
17555	human
8358	human
8360	human
19902	human
15272	generated
753	human
1418	generated
6515	generated
2254	generated
4063	human
10069	human
20011	human
17983	generated
9149	human
9238	human
4244	generated
14068	human
2438	human
5557	human
2069	human
7139	human
13624	generated
17578	generated
7199	generated
1078	human
13339	generated
2175	human
4125	human
624	generated
5083	human
15618	human
19442	generated
17753	human
4105	human
12973	generated
3550	human
15832	human
19846	generated
147	human
5350	human
6252	human
7341	human
11547	human
1354	generated
9881	human
17558	generated
17020	generated
14447	human
13201	generated
10821	generated
16663	human
18521	generated
17823	human
15694	human
7997	human
3604	generated
16181	human
20342	generated
991	human
2447	human
1887	human
14176	generated
12927	generated
16643	human
7048	human
12346	generated
15130	human
905	human
14789	human
18217	generated
5293	human
5421	human
10257	human
20228	human
14449	human
11666	human
3102	human
10888	human
517	human
19706	generated
14258	human
6705	human
18506	generated
10718	generated
10084	human
17253	human
5683	generated
12635	human
4750	human
14853	human
17960	generated
15325	human
5100	generated
14216	human
5805	human
16680	human
6108	human
13413	generated
7479	human
19471	human
3107	generated
2006	human
5502	human
14181	human
2733	human
8487	human
5998	human
10533	human
1693	human
13134	human
5701	human
4385	human
18919	generated
9152	human
20271	generated
3289	human
17703	generated
2499	human
7510	generated
15621	generated
6798	human
16556	human
8423	human
19579	generated
8121	generated
52	generated
5272	human
11607	human
17516	human
2574	human
7603	human
14904	human
4220	human
15052	human
5719	human
16263	human
14398	human
13620	human
9613	human
17813	generated
6909	human
4089	human
10571	human
6002	human
8689	human
15601	human
9722	generated
3601	generated
17930	generated
19494	generated
16698	human
8616	human
16196	generated
2923	human
16287	human
1064	human
6660	human
13847	human
12511	human
7828	human
13278	generated
1771	human
332	human
3989	human
14493	human
7596	generated
3865	generated
6788	human
11078	human
10887	human
18846	generated
20189	human
12255	human
7387	human
12198	human
2299	human
16541	human
4467	human
8602	human
12315	human
19266	human
4246	generated
5709	human
19751	generated
15403	human
11188	human
1683	human
9025	generated
18127	human
16855	human
6498	generated
578	human
19008	human
334	human
11571	human
19211	human
11236	generated
4585	human
14648	generated
15236	generated
6978	human
11096	human
676	human
14950	human
5102	human
11701	generated
6628	generated
782	human
7197	human
6808	human
7609	human
1796	generated
14095	human
12340	human
15573	human
10992	generated
16802	human
15788	human
16156	human
19815	generated
3166	human
4061	human
2297	human
16904	human
18500	human
12922	human
2836	human
12105	human
9889	generated
9838	generated
1955	human
8607	human
19395	generated
18926	human
13270	generated
6484	generated
9102	generated
19151	human
17457	human
533	human
14187	human
469	human
19293	generated
9871	human
6392	generated
3761	human
5921	human
18313	human
13736	generated
15873	generated
18317	generated
1266	human
6335	human
18769	generated
7046	generated
6180	human
6206	human
14194	human
3780	human
18582	generated
18902	human
6451	human
12264	human
5331	human
14666	human
5343	human
10620	generated
20347	generated
9049	human
1566	human
14888	human
18134	generated
6328	human
4514	human
10022	human
10059	generated
11194	generated
19504	human
1544	human
18387	human
17008	generated
2604	human
17051	human
15798	generated
18842	generated
15682	human
7120	human
1281	human
2566	human
8304	human
9253	human
2471	human
19666	human
9672	human
12528	human
5219	human
13978	human
12009	human
6070	human
20087	generated
20092	generated
12244	human
12493	generated
4126	human
18247	human
5500	human
3599	human
11150	human
14725	human
13826	human
4294	human
14604	human
13856	human
11566	generated
4093	generated
19257	generated
18899	generated
13589	generated
10008	generated
19599	human
3402	human
16121	human
3914	human
19187	generated
13533	human
8382	human
10820	generated
9093	human
6914	human
3076	human
17944	generated
15101	human
6218	human
5963	generated
3986	human
11935	human
20150	generated
15424	human
9942	generated
9414	generated
3824	human
14544	human
8354	human
13154	human
19466	generated
19340	generated
157	human
10826	generated
188	human
3577	human
2493	generated
20179	human
15568	human
16168	human
17439	generated
19120	human
18045	generated
20194	generated
6672	human
15841	human
12160	human
11415	generated
7401	human
3013	human
10807	human
16033	generated
20185	human
7502	human
11981	generated
8366	human
16381	human
13709	generated
16841	human
6600	human
12104	human
8798	human
13410	generated
3639	human
428	human
14255	human
9961	human
17832	generated
5990	human
15340	human
10393	generated
10221	generated
15126	human
2359	human
673	human
17554	human
14677	generated
14366	generated
6373	human
19850	human
2820	human
12367	generated
20017	human
2791	human
18072	human
9298	human
12989	human
20324	generated
17929	generated
1326	human
7562	human
7555	human
14971	human
915	human
12831	human
8909	human
1650	human
12085	human
18265	generated
5248	generated
4455	generated
11090	generated
16995	human
435	human
12814	human
5735	human
14651	generated
17277	human
18518	generated
2562	human
19100	human
19394	generated
3198	human
15605	human
14579	human
13415	generated
7732	generated
17385	generated
8670	human
11997	generated
531	human
8223	generated
18158	human
13898	human
16670	human
20314	human
19635	human
17157	human
14795	generated
9990	human
12113	generated
13617	human
5028	human
280	human
12287	generated
13363	generated
11895	human
18351	generated
11876	human
11913	human
17311	generated
1643	human
1889	human
6510	human
13185	human
12619	human
13092	human
3594	human
2996	human
4501	human
11432	human
19835	generated
13129	generated
3193	generated
9153	human
19425	human
19865	generated
18627	generated
10537	human
16078	human
575	human
8575	human
1352	human
3902	human
17286	human
16116	human
12645	generated
4154	human
8229	human
12147	human
505	human
2857	human
7920	generated
1432	human
4554	human
20022	human
19699	generated
12128	human
8813	generated
7425	human
3371	generated
13532	human
4367	human
11553	human
14317	human
11872	human
610	human
19752	generated
8757	generated
11331	human
19038	human
12832	human
9625	generated
14822	human
18294	generated
17845	generated
11015	human
3448	human
14569	human
4800	generated
8443	human
14359	human
10709	human
13786	human
17706	human
4012	human
11719	human
5702	human
3944	human
8819	human
4308	human
2919	generated
3501	human
17608	generated
18556	human
4660	human
13955	human
18907	human
6936	human
10551	generated
8309	human
448	human
10734	human
14545	human
6918	human
19834	human
6885	human
5865	human
10217	generated
13806	generated
14510	human
12222	human
1127	human
17437	human
4407	generated
1799	human
8826	human
14723	human
13697	generated
8743	generated
13089	human
15399	human
5015	human
6444	human
17647	generated
3441	human
8225	human
9457	human
14503	human
16728	generated
4384	human
4288	human
11058	human
18370	human
10269	human
12321	human
12598	generated
3260	human
15561	human
20107	human
18234	human
9272	generated
13732	human
16272	human
5070	human
10662	generated
2947	human
2840	generated
10419	human
8043	human
6812	human
8760	generated
177	human
17341	human
12870	human
17802	generated
17138	human
4081	human
1511	generated
9820	human
18592	human
3942	human
12272	human
16115	generated
8836	generated
14784	generated
11286	human
18689	human
13347	human
473	human
10498	human
19201	generated
8507	human
1846	human
13696	human
9075	human
13371	generated
15314	human
11734	human
6817	human
17003	human
1327	human
12968	generated
3418	human
9547	human
8149	generated
6069	generated
1681	human
1452	human
775	human
2109	human
9887	human
7763	generated
13360	human
1365	human
6173	human
14925	generated
19470	generated
17928	generated
17970	human
8470	human
7066	human
299	human
1107	human
850	human
19602	human
14361	human
8066	human
9209	human
2246	human
16579	generated
13763	human
3031	generated
1608	human
17063	human
13462	human
8	human
13706	human
15175	human
6872	human
4040	human
5658	human
9737	human
18851	generated
11976	generated
6438	generated
13132	human
12998	human
13094	human
5101	human
3801	human
18630	human
3097	human
17704	generated
10712	generated
4787	human
14364	human
17105	generated
18561	human
20059	generated
16150	generated
17766	generated
3657	human
3706	human
1190	human
12136	human
7747	human
8871	human
11105	generated
20169	generated
17786	human
18076	human
5632	human
9572	human
19218	generated
12822	human
12675	human
8203	human
7536	human
15410	human
18955	generated
5786	human
18786	human
11778	human
12787	human
9780	generated
14630	human
15461	generated
6612	human
7176	generated
20370	generated
12041	human
16238	generated
2478	human
8142	human
8091	generated
13672	generated
12594	human
14055	generated
6723	human
1808	human
8187	generated
8453	human
6698	human
15109	human
263	human
12309	human
19632	generated
9085	generated
11986	generated
16054	generated
6790	human
1571	human
16567	generated
14008	human
18003	generated
19944	human
11419	human
20211	generated
12919	human
1370	generated
3090	human
12343	generated
5038	human
15080	human
15391	human
19355	generated
17609	human
14169	generated
16906	generated
6068	human
13444	human
19685	human
19712	human
8394	human
5995	human
7816	human
16674	human
14764	human
9189	generated
12529	human
6385	human
11907	generated
11919	human
15786	generated
19244	generated
6466	generated
1976	human
10633	generated
1442	generated
16304	human
15213	human
2309	human
12736	generated
1766	human
19941	human
14413	generated
17808	human
1488	generated
4907	human
9389	generated
7528	human
15339	human
7348	human
19501	human
19372	generated
19583	human
7698	human
10802	generated
4638	human
14669	generated
7093	human
11379	human
1655	generated
11941	human
2861	human
5431	human
5908	human
11000	generated
2183	generated
15357	human
3322	human
19107	human
8239	generated
9863	human
16820	human
5903	human
12971	human
4812	human
2126	human
17325	human
14306	human
1011	human
19634	generated
2088	human
16765	generated
981	human
6275	human
6969	human
13143	human
4834	human
11409	human
5267	generated
15155	generated
15884	human
1246	human
13103	human
2074	human
7912	human
9541	generated
16236	generated
9188	human
3290	generated
19995	generated
914	human
18624	generated
17876	generated
11505	human
6904	human
19182	human
12780	human
16894	human
6202	human
14099	human
15792	human
8398	human
17179	human
15989	human
17355	human
5771	human
11732	generated
3387	human
17129	human
13781	human
15813	human
7121	generated
9683	human
3813	human
796	human
10630	generated
17990	human
15329	human
14225	human
2619	human
6529	human
9660	generated
1748	human
10870	human
15879	generated
5309	human
1122	human
3101	human
19496	generated
84	human
11285	human
18275	human
14105	human
9347	human
10329	generated
11354	generated
3099	human
9543	human
10373	generated
12027	generated
20027	human
16264	human
9394	generated
5700	generated
18934	generated
10621	generated
16954	generated
7537	generated
12912	human
13940	human
13592	human
5118	human
2231	generated
18121	human
14093	generated
10119	human
6593	human
7315	human
13042	human
12572	human
1592	human
17699	generated
4850	human
13338	generated
13322	human
19294	human
9542	human
12079	human
3221	human
13477	human
9282	human
5625	human
3546	human
14090	generated
2404	human
16308	human
19558	human
3369	human
18867	generated
7097	human
14128	human
17441	generated
13443	human
7936	human
6814	human
8966	human
18049	generated
14831	human
5638	human
434	human
2528	human
6729	human
4856	generated
10159	human
19961	human
8925	generated
2834	human
2203	generated
3445	human
18684	generated
19083	human
509	human
4280	generated
13939	human
18232	generated
13468	human
19251	human
13356	human
7542	generated
9338	human
10415	human
13523	human
12290	human
17125	generated
10580	generated
17619	generated
11988	human
9357	generated
16000	generated
11791	human
6706	generated
932	human
9981	human
15765	human
14650	human
10579	generated
9136	generated
3685	human
3484	human
18497	human
16037	human
16185	human
15165	human
12769	human
3337	human
1368	human
16339	human
9893	human
1547	human
12801	human
2584	generated
10286	human
12956	generated
9999	generated
16205	generated
1818	human
17193	generated
12575	human
353	generated
9438	generated
19304	human
1082	human
7913	human
14600	human
1935	human
12389	human
4899	human
16520	human
5657	human
9125	human
8088	generated
3991	generated
3447	human
6029	human
19103	generated
1185	human
17807	human
6703	human
12167	human
16267	human
5804	human
11082	human
16460	human
2564	human
2918	human
13857	human
4595	human
5157	generated
19991	generated
18130	generated
5321	generated
8544	human
9691	generated
13469	human
13600	human
15763	generated
5142	human
7014	human
4993	human
5155	human
16055	human
9423	generated
2291	human
19867	generated
15477	human
3603	human
5094	human
19956	human
17215	human
20039	human
16951	human
14928	human
1659	generated
10999	human
19955	human
14260	human
842	human
2977	generated
4026	human
19768	human
18645	generated
2091	human
7293	generated
13483	human
3063	human
13077	human
11010	generated
19050	generated
16884	generated
13611	human
20341	generated
2633	generated
3297	human
16497	human
7793	human
18714	human
14639	human
14425	generated
4100	human
1236	human
2900	human
8559	generated
9129	human
14	human
5652	human
4778	human
2792	human
2927	generated
19077	generated
20008	generated
5922	human
7899	human
10049	human
9469	human
11773	human
18133	generated
18764	human
13520	human
2606	human
2858	generated
14460	generated
16982	human
17109	human
5	human
5012	human
11453	human
18110	human
7726	human
10529	generated
19445	human
11836	generated
19757	generated
11423	human
7724	human
15285	human
17676	generated
18254	generated
3362	human
19628	generated
1938	human
8374	generated
6624	human
9047	human
4870	human
12047	human
3877	human
11816	human
18269	generated
12900	human
2884	human
3714	generated
3480	generated
15170	human
5069	human
17574	generated
3027	generated
15782	human
13889	human
11043	generated
13096	human
10545	human
10733	human
11416	human
5465	human
6424	human
4705	human
19098	generated
568	human
15691	human
9577	human
8585	human
6388	generated
7765	human
18057	generated
14827	human
19808	generated
6193	human
11859	generated
4715	human
15264	generated
6407	human
14553	generated
2333	human
2455	human
19832	human
9723	generated
19411	human
2525	human
1684	human
9598	generated
10666	human
5496	human
5535	human
14240	human
4454	human
18534	generated
9584	human
8200	human
8913	generated
461	generated
19653	generated
15188	human
2613	human
9787	human
13375	generated
13033	human
13609	generated
5364	human
13153	human
1991	human
19581	human
3946	human
1575	human
1583	human
1520	human
11898	generated
1617	human
6027	human
491	generated
3929	human
14592	human
13115	human
4446	generated
1330	human
5416	human
18801	human
9652	generated
15306	human
13398	generated
5058	human
3582	human
7998	human
16700	generated
19345	generated
2318	human
5894	human
16842	human
405	human
219	human
4123	human
18802	human
8628	human
16187	human
12752	human
2037	generated
1022	human
7417	human
9224	generated
18532	generated
266	generated
20296	human
16689	human
11215	human
3827	human
15960	generated
9905	human
16735	generated
12516	human
18374	generated
16457	generated
2742	generated
4665	human
15279	generated
1263	human
9138	generated
3584	human
7895	human
7365	generated
16208	human
4762	human
11325	human
1668	human
10475	generated
16969	human
17035	generated
20294	human
9199	human
7655	human
14310	human
7791	human
13113	human
3833	human
7608	human
20103	generated
4708	human
12527	human
3307	human
6291	human
5440	generated
17891	generated
6440	human
8818	human
14608	human
12699	human
13036	human
9693	human
758	human
8561	generated
13337	human
15778	human
18572	generated
3592	generated
14914	generated
19969	generated
20047	generated
17261	generated
14706	generated
5088	human
7584	human
5617	human
10162	generated
895	human
19400	generated
11013	human
14591	generated
1225	human
7779	human
6836	human
13236	human
3333	human
4754	human
3619	human
19858	human
6110	human
11967	human
9720	human
16090	human
18560	human
19048	human
14742	human
4860	human
18484	generated
20019	generated
7306	human
12063	human
6266	human
2222	generated
4679	human
11195	human
3796	human
2227	human
19245	human
945	human
1274	human
4464	human
12377	human
7685	generated
19506	generated
14174	human
7834	human
17542	human
12465	human
12543	human
20141	generated
11217	generated
16607	human
7181	human
19261	human
12691	human
16461	human
2788	human
6268	human
4901	human
1180	human
10365	human
7518	human
7019	human
15058	human
14406	generated
6215	generated
5422	human
3493	human
6916	human
1459	human
9835	human
7826	human
5358	human
20251	human
6759	human
9659	human
19028	human
17021	human
13351	generated
111	human
1586	human
1395	human
17819	generated
12565	human
3889	human
19433	human
16827	human
16177	human
5620	human
7949	human
4851	generated
7900	human
17980	generated
16172	human
15250	generated
8439	human
4849	human
3299	human
12051	human
16871	human
7917	human
9559	human
15116	human
14380	generated
3032	human
13315	human
3903	generated
6179	human
2094	generated
10016	human
4469	human
2182	generated
3856	generated
4459	human
14850	human
8279	human
9897	human
9640	generated
1829	generated
9923	human
12304	generated
9376	generated
15331	human
4785	human
9658	human
6066	human
5838	human
2245	human
1484	human
6088	human
4545	human
8568	generated
10823	human
3647	human
4929	human
5504	human
12371	human
13088	human
19141	generated
3831	human
12296	human
13218	human
15629	human
13248	human
7858	human
9594	human
4915	human
13052	generated
13268	generated
18000	human
12957	human
10034	human
468	human
27	human
14495	human
14228	generated
11838	human
805	human
17328	human
18280	human
14335	human
7304	human
8138	human
6913	human
1143	human
10569	human
2737	generated
14621	human
11295	human
7667	human
11631	generated
8442	human
7290	human
18442	generated
8629	human
8287	human
7981	human
15933	human
7725	human
16824	human
3742	human
6583	human
13150	generated
83	generated
13445	human
925	human
6584	human
9982	human
15910	human
12717	human
9978	human
10684	human
1448	human
9233	human
14676	human
10018	human
17016	human
2536	generated
17548	generated
16603	human
20138	human
7462	human
16511	human
19876	generated
15908	human
2798	human
13389	generated
19013	generated
17155	generated
17644	human
8928	generated
2561	human
8306	human
5595	human
12121	generated
2324	human
12239	generated
20100	human
4863	human
9851	human
8573	human
10030	human
5441	human
6983	human
6760	human
5341	human
3730	human
9229	human
19729	human
16242	human
14907	human
14283	human
16922	human
8451	human
7369	human
16487	generated
13301	human
20084	generated
11466	human
4502	human
3980	human
1351	human
14556	human
2163	human
7167	generated
2896	human
6627	generated
18722	generated
17074	human
10660	generated
10786	human
19455	human
6323	human
14302	human
13231	human
875	generated
17126	human
15544	generated
7757	human
10351	generated
11140	human
13084	human
6419	generated
4369	human
3021	human
14344	human
15375	human
7361	generated
16182	human
16993	generated
1047	human
8188	human
8147	human
8726	human
19183	generated
9526	generated
4353	human
20058	human
7782	human
794	human
3745	human
19782	human
14856	human
2802	human
13908	human
8827	human
14352	human
6661	human
14130	human
17652	generated
2194	human
8647	human
13035	human
3042	human
16916	human
1043	human
7886	human
11702	human
1676	human
18051	generated
7621	human
15330	human
4278	human
3835	human
1880	human
16203	generated
12556	human
5025	human
18837	human
1775	human
16788	human
17315	generated
17634	human
5271	human
19011	generated
11679	human
5942	human
2692	generated
14457	generated
14662	human
18436	human
8365	generated
15819	human
8839	human
6946	generated
17033	human
19605	human
199	human
4397	human
15296	human
554	generated
18605	human
7946	human
345	human
14074	human
13866	human
14142	human
4176	human
2236	human
20038	human
6151	human
5843	generated
19794	generated
580	human
2154	human
6932	generated
5339	human
15531	generated
1791	human
3692	human
8868	human
831	human
18223	generated
14219	human
13206	generated
14985	human
11632	generated
2453	human
9790	human
13549	generated
15771	human
360	human
5007	human
16155	generated
7735	human
289	generated
14632	generated
2375	human
11626	human
2055	human
18750	generated
8351	human
5082	human
6926	human
17722	generated
5725	generated
7974	human
7414	human
14028	human
18820	generated
12809	human
6389	human
16605	human
16235	human
5386	human
16449	human
5575	human
4560	human
9995	generated
7682	human
11687	human
18505	human
10935	human
14492	human
7722	human
10798	human
6868	human
5278	human
17000	human
13544	generated
7363	human
5133	human
15951	human
3108	human
6903	human
11313	human
863	human
3254	generated
13198	human
8654	generated
19744	human
1508	human
2872	human
4913	human
13208	human
14703	human
8727	human
6011	generated
19905	generated
4124	human
3438	human
13354	generated
10202	human
15907	human
4216	generated
7852	human
18244	human
5375	human
19882	generated
5613	human
2734	human
11223	human
674	human
1711	generated
10376	human
13982	human
17218	human
4789	human
17188	human
18040	human
2899	human
4035	human
6674	human
12530	human
4990	human
10989	generated
7497	human
4257	generated
7458	human
5473	human
18042	human
15571	human
8174	human
1254	generated
14909	human
11292	generated
12030	human
9827	human
2122	human
2673	generated
13526	human
9048	generated
18736	human
6118	human
3953	human
1516	human
16737	human
3611	human
791	human
12281	human
1865	human
6064	human
337	human
14542	human
16477	generated
2344	human
4004	human
16471	generated
11024	human
20310	human
18307	generated
5706	generated
16587	human
8503	human
12042	human
15746	human
20332	generated
18651	generated
16332	generated
10399	generated
18341	generated
1841	human
33	human
12838	human
1076	human
311	human
19164	generated
11103	human
9566	human
13010	human
5399	human
10281	human
15791	human
8902	human
15962	human
12552	generated
239	human
5158	human
9688	human
6700	generated
472	human
8545	generated
20265	human
5886	human
17380	human
5270	human
1745	human
14222	generated
18245	generated
4256	generated
5280	human
13141	generated
13402	human
15947	human
1024	human
4718	human
11098	human
14535	human
16418	human
2906	generated
19644	human
20236	generated
11219	human
1703	human
7883	human
6348	human
3743	human
369	human
11799	generated
19189	generated
9405	human
9331	human
4203	human
17028	human
17032	human
14583	human
10333	human
6813	human
8730	human
8746	human
13495	generated
17488	human
12439	human
7134	generated
13355	generated
10128	generated
15794	human
18455	human
12657	human
2357	human
